issue_type,issue_detail,columns_involved,METERID,CONSUMERNAME,UNITSCONSUMED,BILLAMOUNT,BILLINGDATE,EMAIL,REGION,ISSUEFLAG
null_blank,Null values detected in column REGION,REGION,MTR50,Priya,-50,500,2025-05-01,emma729@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR264,Neha,-50,1500,2025-05-01,mike529@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR266,,250,500,2025-05-01,sara545@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR275,Neha,-50,9999999,2025-05-01,invalidmail,,NO
null_blank,Null values detected in column REGION,REGION,MTR277,Neha,100,500,2025-05-01,mike360@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR278,Priya,100,1500,2025-05-01,david697@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR288,Ravi,-50,1500,2025-05-01,mike866@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR295,Priya,-50,500,2025-05-01,mike242@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR296,Ravi,999999,-200,2025-05-01,sara676@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR298,,999999,1500,2025-05-01,alice538@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR299,Neha,999999,-200,2025-05-01,alice967@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR300,Priya,100,9999999,2025-05-01,mike89@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR303,,100,-200,2025-05-01,alice756@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR304,Ravi,100,9999999,2025-05-01,david38@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR307,Priya,100,1500,2025-05-01,sara591@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR308,,-50,500,2025-05-01,sara476@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR310,Ravi,999999,500,2025-05-01,john656@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR314,Ravi,250,9999999,2025-05-01,mike987@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR322,Ravi,-50,500,2025-05-01,sara389@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR323,Ravi,250,-200,2025-05-01,alice488@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR324,Neha,999999,1500,2025-05-01,emma456@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR327,Neha,250,500,2025-05-01,alice352@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR328,Priya,999999,1500,2025-05-01,john767@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR331,,250,1500,2025-05-01,sara873@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR333,Neha,-50,-200,2025-05-01,sara751@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR335,Ravi,100,-200,2025-05-01,david226@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR339,,100,500,2025-05-01,emma670@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR341,Priya,250,-200,2025-05-01,emma482@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR344,Neha,-50,1500,2025-05-01,david305@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR347,Neha,250,500,2025-05-01,mike435@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR350,Neha,100,500,2025-05-01,mike475@company.com,,YES
null_blank,Null values detected in column REGION,REGION,MTR353,Priya,250,9999999,2025-05-01,mike686@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR358,Neha,100,1500,2025-05-01,emma35@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR359,Neha,999999,9999999,2025-05-01,mike819@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR366,Neha,-50,9999999,2025-05-01,john66@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR375,Ravi,-50,1500,2025-05-01,alice541@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR379,Priya,100,-200,2025-05-01,emma887@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR381,,100,9999999,2025-05-01,mike144@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR387,Neha,100,1500,2025-05-01,emma332@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR396,Ravi,250,-200,2025-05-01,emma265@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR400,Priya,-50,1500,2025-05-01,david482@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR402,Ravi,-50,1500,2025-05-01,david48@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR403,Neha,250,1500,2025-05-01,mike313@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR407,,100,1500,2025-05-01,david311@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR409,Neha,-50,1500,2025-05-01,david728@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR413,,250,-200,2025-05-01,alice173@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR414,Priya,250,9999999,2025-05-01,emma78@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR415,,999999,9999999,2025-05-01,emma337@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR427,Neha,100,500,2025-05-01,john801@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR431,Ravi,100,-200,2025-05-01,david593@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR437,Ravi,250,1500,2025-05-01,john455@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR442,Priya,999999,500,2025-05-01,emma200@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR445,Neha,100,-200,2025-05-01,mike533@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR450,Priya,250,9999999,2100-01-01,mike426@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR452,,999999,1500,2025-05-01,sara586@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR457,Ravi,-50,1500,2025-05-01,david488@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR461,Priya,100,1500,2025-05-01,mike911@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR469,Neha,-50,1500,2025-05-01,john548@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR472,Neha,-50,500,2025-05-01,david505@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR479,,999999,500,2025-05-01,alice521@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR480,,999999,-200,2025-05-01,emma328@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR483,Ravi,999999,9999999,2025-05-01,john841@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR489,Ravi,-50,9999999,2025-05-01,mike779@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR492,Ravi,100,1500,2025-05-01,alice111@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR506,Neha,250,500,2025-05-01,sara480@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR507,Priya,250,500,2025-05-01,emma671@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR511,Priya,250,9999999,2025-05-01,emma899@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR512,Priya,-50,1500,2025-05-01,mike637@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR516,,-50,500,2025-05-01,sara182@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR50,Ravi,-50,500,2025-05-01,david890@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR524,Priya,100,1500,2025-05-01,david682@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR525,,-50,1500,2025-05-01,mike175@yahoo.com,,YES
null_blank,Null values detected in column REGION,REGION,MTR532,Neha,100,1500,2025-05-01,sara376@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR533,Neha,100,-200,2025-05-01,mike461@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR535,Ravi,100,9999999,2025-05-01,alice823@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR545,Neha,999999,1500,2025-05-01,sara528@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR546,Ravi,100,1500,2025-05-01,emma459@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR549,Ravi,100,1500,2025-05-01,david680@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR551,,100,500,2025-05-01,john607@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR562,,-50,1500,2025-05-01,alice578@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR572,Ravi,-50,-200,2025-05-01,alice335@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR573,,999999,9999999,2025-05-01,john692@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR582,,-50,9999999,2025-05-01,sara858@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR583,Priya,250,1500,2025-05-01,alice162@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR584,Priya,250,9999999,2025-05-01,john772@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR590,Priya,999999,1500,2025-05-01,sara383@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR592,Neha,-50,-200,2025-05-01,sara733@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR595,Priya,999999,9999999,2025-05-01,mike919@yahoo.com,,YES
null_blank,Null values detected in column REGION,REGION,MTR598,Neha,250,1500,2025-05-01,mike397@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR606,Ravi,100,500,2025-05-01,john238@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR614,Ravi,250,500,2025-05-01,sara402@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR615,Priya,-50,500,2025-05-01,alice213@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR630,Ravi,100,1500,2100-01-01,john473@gmail.com,,YES
null_blank,Null values detected in column REGION,REGION,MTR631,Neha,999999,500,2025-05-01,john765@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR637,Neha,250,9999999,2025-05-01,david291@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR638,Priya,250,1500,2025-05-01,david998@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR640,,100,-200,2025-05-01,mike430@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR644,Ravi,999999,9999999,2025-05-01,david985@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR648,Ravi,999999,-200,2025-05-01,sara702@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR50,,-50,1500,2025-05-01,emma466@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR661,Priya,100,1500,2025-05-01,sara62@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR663,Ravi,999999,-200,2025-05-01,alice50@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR668,Priya,100,1500,2025-05-01,john343@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR673,Ravi,-50,9999999,2025-05-01,mike283@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR685,Neha,-50,9999999,2025-05-01,alice578@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR687,Neha,-50,9999999,2025-05-01,john654@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR689,Priya,250,1500,2025-05-01,emma401@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR692,,100,9999999,2025-05-01,emma343@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR698,Neha,-50,1500,2025-05-01,emma38@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR699,Ravi,999999,-200,2025-05-01,emma533@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR701,Priya,100,9999999,2025-05-01,john163@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR705,Priya,250,9999999,2025-05-01,alice49@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR709,Priya,250,500,2025-05-01,sara225@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR714,Priya,-50,1500,2025-05-01,john506@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR719,Neha,999999,1500,2025-05-01,alice788@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR721,Neha,-50,1500,2025-05-01,emma696@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR722,Neha,250,-200,2025-05-01,john488@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR723,,100,-200,2025-05-01,john483@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR725,Neha,250,500,2025-05-01,mike441@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR726,Priya,-50,9999999,2025-05-01,david435@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR730,Neha,999999,-200,2025-05-01,sara75@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR733,Ravi,100,-200,2025-05-01,sara605@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR734,Priya,250,1500,2025-05-01,david697@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR735,,999999,-200,2025-05-01,john419@yahoo.com,,YES
null_blank,Null values detected in column REGION,REGION,MTR738,Neha,-50,500,2025-05-01,john34@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR741,Priya,-50,500,2025-05-01,mike327@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR742,Priya,250,9999999,2025-05-01,emma933@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR746,Priya,100,500,2025-05-01,david577@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR751,Neha,-50,1500,2025-05-01,david406@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR755,,-50,-200,2025-05-01,john754@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR756,Ravi,100,1500,2025-05-01,john286@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR760,Neha,-50,9999999,2025-05-01,mike94@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR761,Priya,999999,9999999,2025-05-01,alice840@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR766,,250,9999999,2025-05-01,david950@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR770,,999999,9999999,2025-05-01,@gmail.com,,YES
null_blank,Null values detected in column REGION,REGION,MTR775,Neha,250,9999999,2025-05-01,emma377@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR777,Neha,-50,9999999,2025-05-01,sara689@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR50,,250,500,2025-05-01,david321@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR781,Priya,100,-200,2025-05-01,david252@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR785,Priya,-50,500,2025-05-01,sara747@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR787,Ravi,250,-200,2025-05-01,emma463@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR789,Ravi,250,500,2025-05-01,sara557@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR791,,999999,500,2025-05-01,alice661@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR801,,-50,9999999,2025-05-01,john412@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR803,Ravi,999999,1500,2025-05-01,david217@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR806,Priya,999999,500,2025-05-01,john807@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR807,Ravi,-50,1500,2025-05-01,sara18@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR813,Ravi,100,-200,2025-05-01,emma457@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR818,Priya,-50,1500,2025-05-01,emma34@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR820,Neha,-50,9999999,2025-05-01,john41@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR821,,-50,-200,2025-05-01,mike954@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR823,,100,9999999,2025-05-01,mike338@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR825,,999999,-200,2025-05-01,invalidmail,,NO
null_blank,Null values detected in column REGION,REGION,MTR829,,-50,9999999,2025-05-01,david822@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR830,,999999,1500,2025-05-01,david167@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR835,Ravi,100,-200,2025-05-01,alice286@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR836,Ravi,-50,500,2025-05-01,sara297@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR840,Neha,999999,500,2025-05-01,sara527@gmail.com,,YES
null_blank,Null values detected in column REGION,REGION,MTR843,Neha,250,1500,2025-05-01,alice220@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR844,Priya,999999,-200,2025-05-01,sara282@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR852,,100,9999999,2025-05-01,john948@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR860,Neha,999999,9999999,2025-05-01,mike420@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR861,Ravi,-50,500,2025-05-01,john324@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR866,Ravi,100,500,2025-05-01,emma315@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR869,Neha,100,-200,2025-05-01,emma296@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR880,Priya,100,500,2025-05-01,invalidmail,,NO
null_blank,Null values detected in column REGION,REGION,MTR881,,250,9999999,2025-05-01,sara921@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR883,,100,9999999,2025-05-01,david209@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR884,Priya,250,-200,2025-05-01,david760@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR894,Neha,250,9999999,2025-05-01,sara62@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR895,Priya,-50,-200,2025-05-01,emma15@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR896,Neha,999999,500,2025-05-01,emma554@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR897,Priya,250,-200,2025-05-01,alice883@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR899,Ravi,250,1500,2025-05-01,david682@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR901,Neha,100,9999999,2025-05-01,john85@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR902,Priya,250,-200,2025-05-01,mike978@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR906,Neha,999999,1500,2025-05-01,emma675@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR907,,999999,9999999,2025-05-01,alice773@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR913,Ravi,250,500,2025-05-01,mike955@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR914,Ravi,100,1500,2025-05-01,mike842@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR915,Priya,250,9999999,2025-05-01,alice659@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR934,,250,9999999,2025-05-01,emma189@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR935,Priya,250,-200,2025-05-01,@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR936,Priya,250,1500,2025-05-01,sara78@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR940,Priya,-50,-200,2025-05-01,mike317@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR949,,-50,9999999,2025-05-01,alice54@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR950,Neha,100,1500,2025-05-01,sara605@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR954,Ravi,250,1500,2025-05-01,sara112@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR961,Priya,100,-200,2025-05-01,alice275@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR966,Neha,100,-200,2025-05-01,john601@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR967,,250,9999999,2025-05-01,sara845@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR971,Neha,100,500,2025-05-01,emma65@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR980,Ravi,-50,9999999,2025-05-01,sara900@company.com,,YES
null_blank,Null values detected in column REGION,REGION,MTR981,Priya,250,1500,2025-05-01,david963@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR983,Priya,100,9999999,2025-05-01,mike59@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR984,Ravi,-50,-200,2025-05-01,john9@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR985,,999999,1500,2025-05-01,john897@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR988,Ravi,250,9999999,2025-05-01,emma537@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR991,,-50,9999999,2025-05-01,alice799@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR994,Ravi,250,500,2025-05-01,sara912@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR995,Ravi,100,500,2025-05-01,mike678@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR998,Ravi,999999,9999999,2025-05-01,sara580@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1001,Neha,250,1500,2025-05-01,john630@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1010,Ravi,100,-200,2025-05-01,mike754@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1014,,999999,-200,2025-05-01,alice428@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1022,Ravi,250,1500,2025-05-01,alice367@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1029,Priya,999999,1500,2025-05-01,alice841@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1035,Ravi,250,-200,2025-05-01,sara67@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1036,Ravi,-50,500,2025-05-01,john369@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1037,Neha,999999,9999999,2025-05-01,david859@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1038,Neha,999999,500,2025-05-01,david954@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR50,Ravi,999999,-200,2025-05-01,john266@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1041,Ravi,100,-200,2025-05-01,john721@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1042,Ravi,-50,9999999,2025-05-01,john615@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1050,,250,500,2025-05-01,john89@company.com,,YES
null_blank,Null values detected in column REGION,REGION,MTR1057,Neha,250,500,2025-05-01,mike281@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1060,Priya,-50,9999999,2025-05-01,sara621@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1074,Neha,250,9999999,2025-05-01,sara474@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1075,Ravi,250,9999999,2025-05-01,sara687@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1090,Neha,-50,9999999,2025-05-01,david378@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1095,Priya,250,-200,2025-05-01,david154@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1102,Ravi,100,9999999,2025-05-01,john991@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1108,Ravi,999999,500,2025-05-01,david547@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1115,Priya,250,9999999,2025-05-01,david927@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1126,Neha,100,500,2025-05-01,mike713@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1130,Neha,250,9999999,2025-05-01,emma886@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1135,Neha,-50,9999999,2025-05-01,john121@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1139,,999999,-200,2025-05-01,emma732@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1140,Priya,999999,-200,2025-05-01,emma28@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1151,Ravi,250,500,2025-05-01,emma797@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1164,Neha,100,9999999,2025-05-01,emma123@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1169,Neha,-50,1500,2025-05-01,david124@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1171,Priya,100,1500,2025-05-01,david514@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1177,,100,1500,2025-05-01,alice769@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1183,Neha,-50,-200,2025-05-01,mike303@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1187,Neha,250,9999999,2025-05-01,alice607@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1189,Priya,100,9999999,2025-05-01,sara117@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1190,Neha,100,-200,2025-05-01,sara219@company.com,,YES
null_blank,Null values detected in column REGION,REGION,MTR1195,Neha,100,1500,2025-05-01,sara215@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1196,Priya,100,1500,2025-05-01,david105@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1197,Neha,100,1500,2025-05-01,john166@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1205,Ravi,250,1500,2025-05-01,alice994@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1207,Ravi,-50,9999999,2025-05-01,emma909@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1215,Ravi,-50,500,2025-05-01,john710@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1216,Neha,999999,9999999,2025-05-01,mike133@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1218,Neha,100,-200,2025-05-01,sara188@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1225,Ravi,100,1500,2025-05-01,emma778@gmail.com,,YES
null_blank,Null values detected in column REGION,REGION,MTR1227,Neha,-50,500,2025-05-01,mike56@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1232,Ravi,999999,-200,2025-05-01,sara741@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1233,,100,-200,2025-05-01,sara110@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1235,Priya,250,1500,2025-05-01,john340@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1238,Priya,250,-200,2025-05-01,emma407@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1241,,-50,500,2025-05-01,david62@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1246,Priya,100,-200,2025-05-01,sara535@gmail.com,,NO
