CustomerID,Name,Age,Email,Phone,Country,Salary,IssueFlag
CUST795,John,-10,john144@gmail.com,9876543210,UnknownCountry,70000,NO
CUST796,,Twenty,sara456@company.com,123,USA,70000,NO
CUST797,,35,emma833@company.com,INVALID_PHONE,,999999999,NO
CUST798,Alice,200,alice881@yahoo.com,123,India,-1000,NO
CUST799,John,25,david903@company.com,123,UnknownCountry,70000,NO
CUST800,John,Twenty,emma261@yahoo.com,INVALID_PHONE,USA,999999999,YES
CUST801,Alice,200,mike550@gmail.com,9876543210,UnknownCountry,70000,NO
CUST802,Alice,-10,sara825@company.com,123,USA,999999999,NO
CUST803,Alice,Twenty,david828@yahoo.com,123,UnknownCountry,-1000,NO
CUST804,,200,mike928@gmail.com,9876543210,UnknownCountry,-1000,NO
CUST805,Alice,Twenty,emma363@company.com,INVALID_PHONE,UnknownCountry,50000,NO
CUST806,John,25,david167@gmail.com,123,UnknownCountry,-1000,NO
CUST807,Alice,200,john493@yahoo.com,123,UnknownCountry,70000,NO
CUST808,,-10,mike277@company.com,9876543210,India,999999999,NO
CUST809,David,25,emma409@gmail.com,123,UnknownCountry,999999999,NO
CUST810,John,35,alice11@gmail.com,123,,70000,NO
CUST811,David,35,sara343@yahoo.com,INVALID_PHONE,India,70000,NO
CUST812,David,-10,mike596@company.com,INVALID_PHONE,India,50000,NO
CUST813,John,-10,alice584@yahoo.com,INVALID_PHONE,USA,70000,NO
CUST814,,35,mike464@yahoo.com,INVALID_PHONE,UnknownCountry,-1000,NO
CUST815,,25,john190@yahoo.com,9876543210,UnknownCountry,50000,NO
CUST816,John,Twenty,emma835@yahoo.com,INVALID_PHONE,,999999999,NO
CUST817,John,-10,alice479@gmail.com,9876543210,,-1000,NO
CUST818,John,-10,mike106@company.com,INVALID_PHONE,UnknownCountry,50000,NO
CUST819,David,35,emma777@yahoo.com,INVALID_PHONE,UnknownCountry,70000,NO
CUST820,Alice,25,mike2@company.com,INVALID_PHONE,UnknownCountry,70000,NO
CUST821,Alice,35,sara31@company.com,123,USA,999999999,NO
CUST822,David,25,emma759@yahoo.com,INVALID_PHONE,,999999999,NO
CUST823,David,200,john674@yahoo.com,123,India,50000,NO
CUST824,Alice,-10,emma589@gmail.com,INVALID_PHONE,USA,50000,NO
CUST825,,35,david872@gmail.com,INVALID_PHONE,USA,50000,NO
CUST826,John,-10,david337@company.com,9876543210,UnknownCountry,70000,NO
CUST827,,Twenty,mike310@company.com,INVALID_PHONE,,-1000,NO
CUST828,,25,david127@yahoo.com,123,,999999999,NO
CUST829,David,25,mike532@gmail.com,INVALID_PHONE,,50000,NO
CUST830,,35,alice615@gmail.com,9876543210,USA,-1000,NO
CUST831,John,35,david358@yahoo.com,9876543210,USA,50000,NO
CUST832,,Twenty,sara588@company.com,9876543210,India,70000,NO
CUST833,Alice,25,emma258@yahoo.com,123,India,70000,NO
CUST834,John,25,david60@gmail.com,9876543210,,50000,NO
CUST835,Alice,Twenty,mike68@yahoo.com,123,UnknownCountry,70000,NO
CUST836,David,35,emma179@gmail.com,9876543210,,-1000,NO
CUST837,,-10,emma477@gmail.com,123,,50000,NO
CUST838,,Twenty,mike114@company.com,123,,-1000,NO
CUST839,,25,mike576@company.com,INVALID_PHONE,UnknownCountry,70000,NO
CUST100,David,35,test@@gmail.com,123,USA,70000,YES
CUST841,Alice,200,john325@gmail.com,9876543210,India,70000,NO
CUST842,John,35,sara106@company.com,123,USA,70000,NO
CUST843,Alice,35,david80@gmail.com,INVALID_PHONE,,70000,NO
CUST844,,35,emma471@company.com,123,USA,70000,NO
CUST845,John,200,david241@company.com,9876543210,,999999999,NO
CUST846,,Twenty,alice654@company.com,123,India,50000,NO
CUST847,John,-10,john514@yahoo.com,INVALID_PHONE,India,50000,NO
CUST848,David,200,mike865@yahoo.com,9876543210,,999999999,NO
CUST849,Alice,25,mike835@company.com,9876543210,USA,70000,NO
CUST850,David,200,sara531@company.com,123,USA,999999999,NO
CUST851,John,Twenty,john949@yahoo.com,INVALID_PHONE,USA,50000,NO
CUST852,Alice,-10,john780@yahoo.com,INVALID_PHONE,UnknownCountry,50000,NO
CUST853,,25,david143@gmail.com,9876543210,India,999999999,NO
CUST854,,25,john366@gmail.com,INVALID_PHONE,USA,-1000,NO
CUST855,John,Twenty,alice551@yahoo.com,123,India,50000,NO
CUST856,John,25,emma151@yahoo.com,INVALID_PHONE,UnknownCountry,50000,NO
CUST857,John,-10,alice535@company.com,INVALID_PHONE,UnknownCountry,70000,NO
CUST858,,35,sara607@gmail.com,INVALID_PHONE,India,50000,NO
CUST859,David,25,mike808@gmail.com,INVALID_PHONE,UnknownCountry,50000,NO
CUST860,David,-10,mike517@company.com,9876543210,India,50000,NO
CUST861,David,25,mike788@company.com,9876543210,UnknownCountry,50000,NO
CUST862,Alice,25,sara418@yahoo.com,123,,-1000,NO
CUST863,Alice,25,david880@gmail.com,INVALID_PHONE,India,999999999,NO
CUST864,David,35,emma589@gmail.com,INVALID_PHONE,,999999999,NO
CUST865,,35,alice477@company.com,9876543210,USA,50000,NO
CUST866,Alice,25,david136@company.com,9876543210,India,70000,NO
CUST867,Alice,-10,alice705@yahoo.com,9876543210,,70000,NO
CUST868,,Twenty,david100@yahoo.com,123,India,999999999,NO
CUST869,Alice,25,mike4@company.com,123,India,70000,NO
CUST870,David,25,mike716@gmail.com,INVALID_PHONE,USA,999999999,NO
CUST871,John,Twenty,emma461@gmail.com,INVALID_PHONE,,70000,NO
CUST872,Alice,Twenty,emma562@gmail.com,9876543210,India,50000,NO
CUST873,,-10,sara456@yahoo.com,INVALID_PHONE,India,70000,NO
CUST874,,-10,emma312@gmail.com,123,USA,-1000,NO
CUST875,John,200,emma623@gmail.com,123,USA,50000,NO
CUST876,,35,emma948@gmail.com,9876543210,India,50000,NO
CUST877,David,200,sara798@gmail.com,123,UnknownCountry,70000,NO
CUST878,David,35,john150@company.com,9876543210,,70000,NO
CUST879,David,Twenty,emma445@gmail.com,9876543210,UnknownCountry,-1000,NO
CUST880,John,-10,alice137@gmail.com,9876543210,UnknownCountry,50000,YES
CUST881,John,200,sara196@yahoo.com,123,UnknownCountry,999999999,NO
CUST882,,200,sara161@company.com,123,,999999999,NO
CUST883,,Twenty,emma251@gmail.com,INVALID_PHONE,UnknownCountry,999999999,NO
CUST884,John,35,john352@gmail.com,9876543210,,70000,NO
CUST885,John,200,david621@yahoo.com,INVALID_PHONE,UnknownCountry,-1000,NO
CUST886,,200,david16@gmail.com,9876543210,USA,999999999,NO
CUST887,David,35,david845@yahoo.com,9876543210,,999999999,NO
CUST888,David,Twenty,emma346@yahoo.com,123,India,999999999,NO
CUST889,John,Twenty,sara345@yahoo.com,INVALID_PHONE,UnknownCountry,-1000,NO
CUST890,Alice,Twenty,sara755@yahoo.com,9876543210,USA,50000,NO
CUST891,,-10,david435@gmail.com,9876543210,,-1000,NO
CUST892,John,Twenty,sara405@gmail.com,123,,50000,NO
CUST893,Alice,200,mike954@yahoo.com,9876543210,,-1000,NO
CUST894,John,200,alice11@company.com,9876543210,,-1000,NO
CUST895,,35,john304@company.com,123,USA,50000,NO
CUST896,,200,emma72@company.com,9876543210,USA,999999999,NO
CUST897,John,35,emma713@yahoo.com,9876543210,India,50000,NO
CUST898,John,Twenty,mike809@gmail.com,9876543210,,999999999,NO
CUST899,Alice,Twenty,emma404@company.com,123,USA,70000,NO
CUST900,Alice,35,missingdomain@,INVALID_PHONE,India,50000,NO
CUST901,,35,john628@gmail.com,INVALID_PHONE,India,999999999,NO
CUST902,John,-10,alice71@yahoo.com,123,India,-1000,NO
CUST903,Alice,200,alice522@yahoo.com,9876543210,UnknownCountry,-1000,NO
CUST904,Alice,200,john403@gmail.com,9876543210,,70000,NO
CUST905,John,25,john86@yahoo.com,INVALID_PHONE,India,999999999,NO
CUST906,Alice,25,sara551@gmail.com,123,India,70000,NO
CUST907,Alice,Twenty,alice306@gmail.com,123,USA,50000,NO
CUST908,David,35,mike900@gmail.com,9876543210,USA,70000,NO
CUST909,,35,alice337@yahoo.com,123,UnknownCountry,-1000,NO
CUST910,John,-10,david357@company.com,INVALID_PHONE,India,70000,NO
CUST911,David,200,alice342@gmail.com,INVALID_PHONE,USA,70000,NO
CUST912,David,25,emma707@company.com,123,UnknownCountry,-1000,NO
CUST913,Alice,Twenty,emma495@yahoo.com,123,UnknownCountry,-1000,NO
CUST914,David,200,mike570@gmail.com,123,USA,-1000,NO
CUST915,Alice,200,mike435@company.com,9876543210,USA,-1000,NO
CUST916,,200,mike100@company.com,INVALID_PHONE,UnknownCountry,70000,NO
CUST917,,Twenty,john152@company.com,123,India,70000,NO
CUST918,David,35,david858@yahoo.com,9876543210,India,999999999,NO
CUST919,David,200,emma794@company.com,INVALID_PHONE,UnknownCountry,999999999,NO
CUST920,John,-10,john270@gmail.com,9876543210,India,70000,YES
CUST921,Alice,200,mike39@company.com,123,USA,999999999,NO
CUST922,David,Twenty,emma498@yahoo.com,INVALID_PHONE,India,70000,NO
CUST923,Alice,25,john471@gmail.com,123,,-1000,NO
CUST924,David,25,sara792@gmail.com,9876543210,UnknownCountry,50000,NO
CUST925,David,-10,emma307@gmail.com,9876543210,India,999999999,NO
CUST926,,Twenty,mike733@company.com,INVALID_PHONE,India,50000,NO
CUST927,Alice,35,john977@company.com,9876543210,UnknownCountry,50000,NO
CUST928,Alice,200,sara233@yahoo.com,9876543210,India,999999999,NO
CUST929,,200,alice458@yahoo.com,INVALID_PHONE,UnknownCountry,999999999,NO
CUST930,John,200,emma699@yahoo.com,9876543210,India,999999999,NO
CUST931,John,-10,alice677@gmail.com,123,USA,999999999,NO
CUST932,,200,alice908@yahoo.com,9876543210,India,-1000,NO
CUST933,John,35,alice429@gmail.com,123,India,50000,NO
CUST934,Alice,-10,sara156@yahoo.com,123,UnknownCountry,999999999,NO
CUST935,David,200,mike909@yahoo.com,9876543210,,-1000,NO
CUST936,David,-10,sara444@gmail.com,9876543210,UnknownCountry,999999999,NO
CUST937,,25,mike678@company.com,9876543210,UnknownCountry,-1000,NO
CUST938,David,25,emma321@yahoo.com,123,India,999999999,NO
CUST939,David,35,alice579@yahoo.com,9876543210,UnknownCountry,999999999,NO
CUST940,David,200,sara171@gmail.com,INVALID_PHONE,,50000,NO
CUST941,David,-10,alice728@yahoo.com,INVALID_PHONE,,50000,NO
CUST942,David,200,emma461@yahoo.com,INVALID_PHONE,,70000,NO
CUST943,John,200,john902@gmail.com,9876543210,India,50000,NO
CUST944,,Twenty,david696@gmail.com,9876543210,,999999999,NO
CUST945,,200,mike773@company.com,9876543210,,70000,NO
CUST946,Alice,25,sara255@yahoo.com,INVALID_PHONE,India,70000,NO
CUST947,,35,emma290@gmail.com,123,UnknownCountry,999999999,NO
CUST948,,200,mike355@company.com,123,,-1000,NO
CUST949,,Twenty,sara428@yahoo.com,9876543210,UnknownCountry,50000,NO
CUST950,,25,sara129@company.com,123,,70000,NO
CUST951,John,Twenty,mike943@yahoo.com,INVALID_PHONE,,999999999,NO
CUST952,Alice,25,sara946@company.com,INVALID_PHONE,India,50000,NO
CUST953,Alice,25,john364@company.com,9876543210,USA,50000,NO
CUST954,Alice,Twenty,emma61@company.com,123,,70000,NO
CUST955,Alice,25,emma337@company.com,INVALID_PHONE,USA,50000,NO
CUST956,John,Twenty,david707@yahoo.com,9876543210,USA,50000,NO
CUST957,Alice,Twenty,emma684@yahoo.com,123,India,-1000,NO
CUST958,John,200,sara479@yahoo.com,123,,50000,NO
CUST959,John,-10,sara932@gmail.com,123,USA,70000,NO
CUST100,David,Twenty,@gmail.com,9876543210,India,50000,YES
CUST961,Alice,200,david79@company.com,9876543210,,70000,NO
CUST962,Alice,200,sara963@company.com,INVALID_PHONE,USA,50000,NO
CUST963,Alice,35,john550@company.com,INVALID_PHONE,India,70000,NO
CUST964,Alice,35,sara39@gmail.com,INVALID_PHONE,India,70000,NO
CUST965,Alice,Twenty,sara660@yahoo.com,9876543210,India,-1000,NO
CUST966,Alice,-10,alice796@gmail.com,9876543210,,999999999,NO
CUST967,John,25,emma533@company.com,123,India,999999999,NO
CUST968,David,Twenty,david434@yahoo.com,123,UnknownCountry,50000,NO
CUST969,John,Twenty,david191@company.com,INVALID_PHONE,USA,70000,NO
CUST970,John,25,mike592@gmail.com,INVALID_PHONE,USA,999999999,NO
CUST971,,25,david63@yahoo.com,INVALID_PHONE,UnknownCountry,50000,NO
CUST972,David,200,sara120@company.com,9876543210,India,70000,NO
CUST973,David,Twenty,john215@company.com,9876543210,India,999999999,NO
CUST974,John,Twenty,sara80@gmail.com,9876543210,,-1000,NO
CUST975,,200,mike487@company.com,123,India,50000,NO
CUST976,,25,emma535@yahoo.com,INVALID_PHONE,India,999999999,NO
CUST977,Alice,35,john401@company.com,INVALID_PHONE,,999999999,NO
CUST978,John,25,alice29@company.com,INVALID_PHONE,UnknownCountry,50000,NO
CUST979,David,-10,mike410@company.com,9876543210,,50000,NO
CUST980,Alice,-10,emma547@gmail.com,9876543210,India,70000,NO
CUST981,,25,john296@company.com,9876543210,,70000,NO
CUST982,John,25,david127@company.com,9876543210,,70000,NO
CUST983,John,-10,john936@gmail.com,123,USA,50000,NO
CUST984,Alice,200,john959@yahoo.com,INVALID_PHONE,,70000,NO
CUST985,John,-10,mike376@company.com,9876543210,India,70000,NO
CUST986,John,200,mike486@gmail.com,123,India,999999999,NO
CUST987,John,Twenty,mike691@gmail.com,123,UnknownCountry,999999999,NO
CUST988,Alice,25,emma99@yahoo.com,123,USA,-1000,NO
CUST989,David,35,emma216@gmail.com,INVALID_PHONE,,50000,NO
CUST990,Alice,35,david271@yahoo.com,123,,-1000,NO
CUST991,,25,john243@yahoo.com,123,USA,999999999,NO
CUST992,John,25,mike270@yahoo.com,9876543210,India,50000,NO
CUST993,John,25,emma277@yahoo.com,INVALID_PHONE,USA,999999999,NO
CUST994,,200,sara94@gmail.com,INVALID_PHONE,USA,999999999,NO
CUST995,John,Twenty,sara258@yahoo.com,9876543210,UnknownCountry,50000,NO
CUST996,John,-10,mike413@gmail.com,123,,-1000,NO
CUST997,David,-10,mike67@gmail.com,123,,-1000,NO
CUST998,David,-10,sara705@company.com,9876543210,USA,-1000,NO
CUST999,,200,david190@yahoo.com,INVALID_PHONE,India,70000,NO
CUST1000,David,-10,alice53@gmail.com,INVALID_PHONE,,-1000,YES
CUST1001,,35,alice45@gmail.com,123,,999999999,NO
CUST1002,Alice,35,mike387@yahoo.com,INVALID_PHONE,,-1000,NO
CUST1003,David,200,mike413@yahoo.com,INVALID_PHONE,,70000,NO
CUST1004,Alice,35,david529@gmail.com,123,,999999999,NO
CUST1005,David,200,emma726@gmail.com,INVALID_PHONE,India,70000,NO
CUST1006,John,-10,alice561@yahoo.com,INVALID_PHONE,,999999999,NO
CUST1007,David,-10,mike342@yahoo.com,9876543210,USA,-1000,NO
CUST1008,David,-10,john922@yahoo.com,9876543210,India,-1000,NO
CUST1009,,200,david430@gmail.com,123,USA,70000,NO
CUST1010,Alice,25,alice770@gmail.com,123,India,50000,NO
CUST1011,David,25,mike185@company.com,123,,70000,NO
CUST1012,,200,emma635@company.com,123,USA,-1000,NO
CUST1013,John,200,john784@gmail.com,INVALID_PHONE,USA,999999999,NO
CUST1014,David,Twenty,john821@company.com,INVALID_PHONE,USA,50000,NO
CUST1015,Alice,200,david822@company.com,INVALID_PHONE,USA,70000,NO
CUST1016,David,25,mike810@yahoo.com,INVALID_PHONE,UnknownCountry,70000,NO
CUST1017,John,Twenty,mike416@yahoo.com,9876543210,,70000,NO
CUST1018,David,35,mike679@gmail.com,9876543210,India,50000,NO
CUST1019,John,-10,john293@yahoo.com,INVALID_PHONE,USA,70000,NO
CUST1020,,25,invalidmail,123,India,50000,NO
CUST1021,Alice,25,john1@company.com,9876543210,UnknownCountry,70000,NO
CUST1022,Alice,25,alice409@yahoo.com,9876543210,USA,70000,NO
CUST1023,Alice,-10,john88@gmail.com,9876543210,,-1000,NO
CUST1024,,Twenty,emma1@company.com,9876543210,,70000,NO
CUST1025,David,25,mike632@gmail.com,9876543210,USA,999999999,NO
CUST1026,Alice,Twenty,sara613@gmail.com,9876543210,India,70000,NO
CUST1027,Alice,-10,alice850@company.com,INVALID_PHONE,USA,999999999,NO
CUST1028,John,-10,sara532@gmail.com,9876543210,,999999999,NO
CUST1029,,35,john9@yahoo.com,INVALID_PHONE,,50000,NO
CUST1030,David,25,alice3@company.com,123,USA,70000,NO
CUST1031,John,35,john147@company.com,9876543210,India,50000,NO
CUST1032,John,200,john660@company.com,INVALID_PHONE,UnknownCountry,999999999,NO
CUST1033,Alice,Twenty,emma549@company.com,9876543210,USA,999999999,NO
CUST1034,John,35,mike991@gmail.com,9876543210,India,70000,NO
CUST1035,David,Twenty,david981@company.com,INVALID_PHONE,UnknownCountry,70000,NO
CUST1036,John,-10,emma366@gmail.com,9876543210,USA,999999999,NO
CUST1037,Alice,-10,sara198@company.com,9876543210,USA,-1000,NO
CUST1038,Alice,25,john95@company.com,9876543210,,70000,NO
CUST1039,John,200,mike216@company.com,9876543210,UnknownCountry,-1000,NO
CUST1040,Alice,35,mike508@yahoo.com,9876543210,India,-1000,YES
CUST1041,David,35,emma253@yahoo.com,123,UnknownCountry,50000,NO
CUST1042,,Twenty,david864@gmail.com,123,USA,999999999,NO
CUST1043,John,35,john455@gmail.com,INVALID_PHONE,,999999999,NO
CUST1044,,200,mike599@gmail.com,9876543210,UnknownCountry,50000,NO
CUST1045,John,200,emma911@yahoo.com,INVALID_PHONE,,-1000,NO
CUST1046,John,200,alice457@company.com,9876543210,India,999999999,NO
CUST1047,David,35,david821@company.com,9876543210,India,999999999,NO
CUST1048,David,200,alice953@gmail.com,9876543210,UnknownCountry,50000,NO
CUST1049,Alice,35,sara876@gmail.com,9876543210,India,-1000,NO
CUST1050,,-10,emma375@company.com,INVALID_PHONE,India,-1000,NO
CUST1051,David,35,sara463@gmail.com,INVALID_PHONE,,999999999,NO
CUST1052,John,25,emma280@yahoo.com,INVALID_PHONE,,999999999,NO
CUST1053,,-10,alice272@yahoo.com,9876543210,India,50000,NO
CUST1054,David,-10,john279@yahoo.com,INVALID_PHONE,USA,50000,NO
CUST1055,John,25,emma612@yahoo.com,123,UnknownCountry,50000,NO
CUST1056,David,200,mike823@gmail.com,123,USA,999999999,NO
CUST1057,,35,emma666@gmail.com,INVALID_PHONE,USA,50000,NO
CUST1058,John,25,john39@gmail.com,123,India,-1000,NO
CUST1059,Alice,Twenty,sara44@gmail.com,123,,-1000,NO
CUST1060,Alice,25,mike66@gmail.com,INVALID_PHONE,UnknownCountry,50000,NO
CUST1061,John,35,john516@yahoo.com,123,USA,-1000,NO
CUST1062,Alice,Twenty,alice48@yahoo.com,9876543210,,70000,NO
CUST1063,Alice,25,alice226@gmail.com,9876543210,,50000,NO
CUST1064,,25,mike2@gmail.com,9876543210,UnknownCountry,999999999,NO
CUST1065,Alice,35,sara740@gmail.com,9876543210,USA,999999999,NO
CUST1066,John,35,sara834@gmail.com,123,UnknownCountry,50000,NO
CUST1067,Alice,Twenty,mike986@company.com,INVALID_PHONE,USA,50000,NO
CUST1068,,25,john973@yahoo.com,INVALID_PHONE,USA,50000,NO
CUST1069,,Twenty,mike554@yahoo.com,INVALID_PHONE,India,-1000,NO
CUST1070,,35,sara657@gmail.com,9876543210,India,70000,NO
CUST1071,John,Twenty,emma86@yahoo.com,123,,-1000,NO
CUST1072,John,200,emma95@yahoo.com,9876543210,UnknownCountry,50000,NO
CUST1073,Alice,35,john590@yahoo.com,123,USA,-1000,NO
CUST1074,David,-10,sara420@company.com,123,India,999999999,NO
CUST1075,Alice,Twenty,mike912@yahoo.com,INVALID_PHONE,UnknownCountry,50000,NO
CUST1076,Alice,35,sara917@gmail.com,INVALID_PHONE,UnknownCountry,70000,NO
CUST1077,John,200,emma206@company.com,123,,70000,NO
CUST1078,Alice,200,alice95@company.com,123,India,70000,NO
CUST1079,John,Twenty,john28@yahoo.com,INVALID_PHONE,UnknownCountry,999999999,NO
CUST100,John,35,invalidmail,INVALID_PHONE,UnknownCountry,-1000,YES
CUST1081,Alice,200,sara800@gmail.com,9876543210,UnknownCountry,70000,NO
CUST1082,David,25,john654@gmail.com,INVALID_PHONE,India,70000,NO
CUST1083,John,Twenty,emma589@gmail.com,9876543210,USA,70000,NO
CUST1084,Alice,35,sara937@yahoo.com,INVALID_PHONE,,-1000,NO
CUST1085,David,25,mike851@company.com,INVALID_PHONE,India,-1000,NO
CUST1086,John,35,mike777@company.com,123,,50000,NO
CUST1087,,25,emma749@yahoo.com,9876543210,UnknownCountry,70000,NO
CUST1088,David,25,emma884@yahoo.com,INVALID_PHONE,UnknownCountry,-1000,NO
CUST1089,David,-10,david233@gmail.com,9876543210,USA,-1000,NO
CUST1090,John,Twenty,sara419@yahoo.com,123,,50000,NO
CUST1091,Alice,-10,sara326@company.com,123,USA,999999999,NO
CUST1092,David,35,sara981@gmail.com,INVALID_PHONE,UnknownCountry,70000,NO
CUST1093,John,35,alice451@gmail.com,9876543210,India,70000,NO
CUST1094,,25,john722@yahoo.com,9876543210,India,50000,NO
CUST1095,John,200,john987@yahoo.com,INVALID_PHONE,USA,-1000,NO
CUST1096,,35,emma205@gmail.com,123,India,50000,NO
CUST1097,,35,emma805@gmail.com,INVALID_PHONE,UnknownCountry,50000,NO
CUST1098,,25,emma77@company.com,123,India,50000,NO
CUST1099,,200,emma135@yahoo.com,9876543210,USA,-1000,NO
CUST1100,John,Twenty,mike300@gmail.com,123,USA,999999999,NO
CUST1101,David,25,emma341@yahoo.com,INVALID_PHONE,,50000,NO
CUST1102,John,-10,john197@company.com,123,USA,50000,NO
CUST1103,,Twenty,emma700@yahoo.com,INVALID_PHONE,USA,999999999,NO
CUST1104,David,35,john795@yahoo.com,9876543210,India,999999999,NO
CUST1105,John,-10,emma167@gmail.com,123,UnknownCountry,-1000,NO
CUST1106,David,-10,david699@company.com,123,UnknownCountry,999999999,NO
CUST1107,Alice,-10,alice906@gmail.com,123,UnknownCountry,50000,NO
CUST1108,Alice,-10,david265@yahoo.com,INVALID_PHONE,,70000,NO
CUST1109,David,Twenty,alice617@company.com,123,,50000,NO
CUST1110,David,25,alice117@company.com,123,India,50000,NO
CUST1111,John,35,sara837@yahoo.com,9876543210,India,50000,NO
CUST1112,John,200,emma505@yahoo.com,9876543210,UnknownCountry,50000,NO
CUST1113,,35,sara729@yahoo.com,INVALID_PHONE,India,999999999,NO
CUST1114,,25,sara460@yahoo.com,123,UnknownCountry,50000,NO
CUST1115,,-10,emma478@gmail.com,9876543210,,70000,NO
CUST1116,David,-10,emma286@company.com,INVALID_PHONE,UnknownCountry,999999999,NO
CUST1117,John,Twenty,alice891@yahoo.com,INVALID_PHONE,India,70000,NO
CUST1118,,35,david823@company.com,123,,70000,NO
CUST1119,Alice,35,sara402@yahoo.com,INVALID_PHONE,,50000,NO
CUST1120,,25,sara324@yahoo.com,INVALID_PHONE,,999999999,YES
CUST1121,David,35,emma40@company.com,INVALID_PHONE,USA,999999999,NO
CUST1122,David,200,emma217@gmail.com,INVALID_PHONE,UnknownCountry,999999999,NO
CUST1123,Alice,200,sara831@yahoo.com,123,India,70000,NO
CUST1124,Alice,35,david612@gmail.com,INVALID_PHONE,UnknownCountry,70000,NO
CUST1125,Alice,Twenty,sara97@gmail.com,123,USA,999999999,NO
CUST1126,Alice,Twenty,sara494@gmail.com,INVALID_PHONE,USA,70000,NO
CUST1127,Alice,-10,alice218@yahoo.com,INVALID_PHONE,UnknownCountry,-1000,NO
CUST1128,Alice,25,john267@company.com,123,,70000,NO
CUST1129,Alice,Twenty,john776@yahoo.com,9876543210,,-1000,NO
CUST1130,David,200,sara629@company.com,123,India,-1000,NO
CUST1131,Alice,25,alice7@company.com,9876543210,UnknownCountry,50000,NO
CUST1132,David,200,alice857@gmail.com,INVALID_PHONE,India,-1000,NO
CUST1133,Alice,200,sara677@gmail.com,INVALID_PHONE,USA,70000,NO
CUST1134,David,35,john812@company.com,123,UnknownCountry,999999999,NO
CUST1135,John,35,david238@gmail.com,9876543210,India,-1000,NO
CUST1136,,200,emma834@yahoo.com,123,UnknownCountry,999999999,NO
CUST1137,David,Twenty,david55@gmail.com,INVALID_PHONE,UnknownCountry,70000,NO
CUST1138,Alice,200,emma279@yahoo.com,123,India,999999999,NO
CUST1139,,-10,sara964@company.com,INVALID_PHONE,UnknownCountry,70000,NO
CUST1140,,-10,missingdomain@,9876543210,UnknownCountry,-1000,NO
CUST1141,David,25,sara19@gmail.com,9876543210,,999999999,NO
CUST1142,Alice,35,mike14@gmail.com,INVALID_PHONE,,999999999,NO
CUST1143,John,200,david476@yahoo.com,123,USA,-1000,NO
CUST1144,Alice,-10,john325@company.com,123,USA,999999999,NO
CUST1145,Alice,200,john511@gmail.com,123,India,-1000,NO
CUST1146,David,200,emma117@yahoo.com,123,UnknownCountry,70000,NO
CUST1147,Alice,25,john33@company.com,INVALID_PHONE,India,-1000,NO
CUST1148,,Twenty,alice852@yahoo.com,123,,50000,NO
CUST1149,Alice,25,david823@yahoo.com,9876543210,,-1000,NO
CUST1150,Alice,-10,mike145@company.com,INVALID_PHONE,India,999999999,NO
CUST1151,Alice,25,mike860@yahoo.com,123,India,999999999,NO
CUST1152,David,-10,emma329@gmail.com,9876543210,India,-1000,NO
CUST1153,,-10,sara378@company.com,9876543210,,50000,NO
CUST1154,John,Twenty,john347@gmail.com,INVALID_PHONE,USA,50000,NO
CUST1155,,Twenty,emma669@gmail.com,INVALID_PHONE,USA,-1000,NO
CUST1156,,200,sara754@yahoo.com,123,UnknownCountry,50000,NO
CUST1157,Alice,25,mike644@company.com,9876543210,,70000,NO
CUST1158,,Twenty,david749@company.com,9876543210,India,-1000,NO
CUST1159,David,35,sara570@yahoo.com,123,,999999999,NO
CUST1160,,35,david158@yahoo.com,123,UnknownCountry,999999999,YES
CUST1161,David,200,emma613@yahoo.com,9876543210,USA,50000,NO
CUST1162,,25,john282@company.com,INVALID_PHONE,India,50000,NO
CUST1163,John,25,emma140@company.com,INVALID_PHONE,USA,999999999,NO
CUST1164,David,Twenty,sara108@yahoo.com,INVALID_PHONE,UnknownCountry,999999999,NO
CUST1165,Alice,-10,david916@gmail.com,123,USA,50000,NO
CUST1166,David,25,alice520@yahoo.com,9876543210,,50000,NO
CUST1167,,25,sara571@gmail.com,9876543210,,70000,NO
CUST1168,David,25,david744@yahoo.com,INVALID_PHONE,UnknownCountry,50000,NO
CUST1169,,200,david387@yahoo.com,INVALID_PHONE,USA,50000,NO
CUST1170,Alice,Twenty,david174@gmail.com,123,,-1000,NO
CUST1171,Alice,25,alice159@yahoo.com,INVALID_PHONE,UnknownCountry,70000,NO
CUST1172,John,35,sara71@company.com,INVALID_PHONE,UnknownCountry,50000,NO
CUST1173,David,35,john641@company.com,INVALID_PHONE,USA,70000,NO
CUST1174,,25,david266@yahoo.com,123,USA,999999999,NO
CUST1175,John,25,mike321@gmail.com,INVALID_PHONE,UnknownCountry,-1000,NO
CUST1176,Alice,-10,mike285@gmail.com,INVALID_PHONE,UnknownCountry,-1000,NO
CUST1177,,200,sara462@yahoo.com,INVALID_PHONE,UnknownCountry,-1000,NO
CUST1178,John,Twenty,john357@company.com,INVALID_PHONE,USA,-1000,NO
CUST1179,John,35,sara287@company.com,123,UnknownCountry,50000,NO
CUST1180,David,200,alice81@company.com,INVALID_PHONE,UnknownCountry,70000,NO
CUST1181,,35,john371@company.com,9876543210,,50000,NO
CUST1182,,35,alice836@yahoo.com,INVALID_PHONE,India,999999999,NO
CUST1183,David,25,alice554@company.com,9876543210,UnknownCountry,999999999,NO
CUST1184,John,35,alice595@company.com,INVALID_PHONE,UnknownCountry,50000,NO
