issue_type,issue_detail,columns_involved,EMP_ID,EMP_NAME,EMAIL,PHONE,SALARY,DEPT_ID,JOIN_DATE
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1137,Employee_1137,employee1137@example.com,9262686064,63542,8,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1138,Employee_1138,employee1138@example.com,9263721636,67177,7,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1139,Employee_1139,employee1139@example.com,9107323810,48696,2,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1140,Employee_1140,employee1140@example.com,9567939157,57318,19,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1141,Employee_1141,employee1141@example.com,9347015879,37848,18,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1142,Employee_1142,employee1142@example.com,9939364945,103690,14,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1143,Employee_1143,employee1143@example.com,9863565572,137081,18,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1144,Employee_1144,employee1144@example.com,9440752023,139391,5,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1145,Employee_1145,employee1145@example.com,9292928060,74428,1,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1146,Employee_1146,employee1146@example.com,9456577902,31190,3,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1147,Employee_1147,employee1147@example.com,9734580242,42445,17,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1148,Employee_1148,employee1148@example.com,9522515082,113130,3,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1149,Employee_1149,employee1149@example.com,9173546434,39992,20,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1150,Employee_1150,employee1150@example.com,9885043234,39779,3,2099-12-31
